brand, product_price, product_name, shipping_price
MSI,971.63,MSI GAMING GeForce RTX 2070 8GB GDRR6 Graphics Card| Black,0
EVGA,762.63,EVGA GeForce RTX 2060 KO Ultra Gaming Graphics Card| Black,0
AMD,211.1,Radeon RX 550 DirectX 12 100414P2GL 2GB 128-Bit GDDR5 Video Card,0
GIGABYTE,594.99,GIGABYTE GeForce RTX 2060 6GB GDDR6 PCI Express 3.0 x16 ATX Video Card GV-N2060OC-6GD,49.99
EVGA,99.99,EVGA GeForce GT 630 2GB DDR3 PCI Express 2.0 x16 Video Card 02G-P3-2639-KR,0
ASUS,280,ASUS GeForce GTX 560 Ti (Fermi) 1GB GDDR5 PCI Express 2.0 x16 SLI Support Video Card ENGTX560 TI DCII TOP/2DI/1GD5,0
EVGA,619.99,EVGA GeForce GTX 1080 SC2 GAMING iCX| 08G-P4-6583-KR| 8GB GDDR5X| 9 Thermal Sensors| Asynchronous Fan Control| Thermal Display LED System| Optimized Airflow Fin Design| Die Cast/Form Fitted Baseplate/,49.99
EVGA,63.84,EVGA 8400 GS 1GB DirectX 10 64-Bit DDR3 PCI Express Graphics Card| Black,0
ASUS,109.99,ASUS GeForce GT 710 90YV0943-M0NA00 2GB DDR3 PCI Express 2.0 Video Card,0
MSI,73.84,MSI GAMING GeForce GT 710 1GB GDRR3 HDCP Support DirectX 12 OpenGL 4.5 Graphics Card| Black,0
EVGA,447.65,EVGA GeForce GTX 970 04G-P4-2974-KR 4GB SC GAMING w/ACX 2.0| Silent Cooling Graphics Card,0
EVGA,366,EVGA GeForce GTX 670 2GB GDDR5 PCI Express 3.0 x16 SLI Support Video Card 02G-P4-2670-KR,0
GIGABYTE,724.28,GIGABYTE TRX40 DESIGNARE sTRX4 AMD TRX40 SATA 6Gb/s XL ATX AMD Motherboard,0
GIGABYTE,169.99,GIGABYTE GV-N660OC-2GD G-SYNC Support GeForce GTX 660 2GB 192-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,0
MSI,NULLNULL,MSI GTX 960 4GB OC Dual Fan HDCP Ready SLI Support white tiger(GTX 960 4GD5T OC),0
EVGA,485,EVGA GeForce GT 740 Superclocked 4GB GDDR5 PCI Express 3.0 Video Card 04G-P4-3748-KR,0
ASUS,1448.37,ASUS ROG Strix GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card ROG-STRIX-RTX3070TI-O8G-GAMING,49.99
MSI,56.99,MSI GeForce GT 730 2GB DDR3 PCI Express 2.0 x16 ATX Video Card N730-2GD3V3,49.99
MSI,1416.63,MSI NVIDIA GeForce RTX 2080 Ti AERO 11GB GDDR6 Graphics Card| Black,0
MSI,549.63,MSI R580GXP8 RADEON RX 580 4GB GDRR5 Graphics Card| Black,0
MSI,485.63,MSI Gaming GeForce GTX 1650 Ventus XS 4G 128-Bit GDRR5 Graphics Card| Black,0
MSI,926.13,MSI GAMING RADEON RX 5600 XT 6GB GRAPHIC CARD| Black,0
MSI,1416.63,MSI Gaming GeForce RTX 2080 Super 8GB GDRR6 Graphics Card| Black,0
ASUS,659.63,ASUS ROG STRIX Radeon RX580 Gaming 8GB Edition GDDR5 DP Graphics Card| Black,0
MSI,431.63,MSI Gaming Radeon RX 570 ARMOR 4G OC 256-bit 4GB GDRR5 Graphics Card| Black,0
MSI,971.63,MSI GAMING GeForce RTX 2070 8GB GDRR6 Graphics Card| Black,0
MSI,980.63,MSI Gaming GeForce RTX 2070 Super 8GB GDRR6 Tri-Frozr Overclocked Graphics Card| Black,0
EVGA,1052.49,EVGA GeForce GTX 1070 Ti GAMING 08G-P4-5670-KR 8GB GDDR5,0
MSI,1364.64,MSI Gaming GeForce RTX 3070 Ti 8G 8GB GDRR6X Tri-Frozr 2 Ampere Architecture OC Graphics Card,0
MSI,1999.66,MSI Gaming GeForce RTX 3080 Ti 12GB GDRR6X OC Graphics Card| Black,0
MSI,1223.64,MSI GeForce RTX 2080 Super Gaming X Trio 8GB GDDR6 Gaming Graphic Card| Black,0
MSI,169.66,MSI GeForce-GT-1030 Graphic Card| Black,0
MSI,1307.63,MSI Gaming GeForce RTX 3070 8GB GDRR6 Graphics Card| Black,0
MSI,1175,MSI GeForce GTX 1080 8GB GDDR5X PCI Express 3.0 x16 SLI Support ATX Video Card GeForce GTX 1080 SEA HAWK,0
GIGABYTE,849.99,GIGABYTE AORUS GeForce RTX 2070 SUPER 8GB GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card GV-N207SAORUS-8GC,45
EVGA,283.99,EVGA 04G-P4-3768-KR G-SYNC Support GeForce GTX 760 FTW 4GB 256-bit GDDR5 PCI Express 3.0 SLI Support Video Card w/ EVGA ACX Cooler,0
ASUS,537.9,ASUS Dual GeForce GTX 1650 DUAL-GTX1650-4G 4GB 128-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card,0
MSI,439.63,MSI GAMING GEFORCE GTX 1650 4GB GDDR5 OC VENTUS XS GRAPHICS CARD| Black,0
MSI,1165.64,MSI Gaming GeForce RTX 3070 LHR 8GB GDRR6 Graphics Card| Black,0
MSI,863.63,MSI Gaming AMD Radeon RX 6600 XT 8GB GDDR6 Graphics Card| Black,0
MSI,1619.63,MSI Gaming GeForce RTX 2080 Ti GDRR6 Graphics Card| Black,0
MSI,1390.64,MSI GeForce RTX 3070 Ti Gaming X Graphics Card| Black,0
MSI,381.13,MSI GeForce GTX 1050 TI GAMING X 4G Graphics Card| Black,0
MSI,403.66,MSI Gaming GeForce GTX 1650 128-Bit Graphics Card| Black,0
DELL,609.99,Gaming PC with 24 Inch Monitor - Dell OptiPlex 9020 Tower Computer Desktop i5 3.2GHz NVIDIA GeForce GT 1030 2GB 16GB DDR3 RAM 512GB SSD 1TB HDD Win 10 Pro WIFI LED Headset KB Mouse Combo HDMI,0
MSI,433.89,MSI Gaming GeForce GTX 1050 Ti 4GB GDDR5 PCI Express 3.0 x16 ATX Video Card GTX 1050 Ti GAMING X 4G,0
EVGA,449,EVGA GeForce GT 740 Superclocked 4GB DDR3 PCI Express 3.0 Video Card 04G-P4-2744-KR,0
GIGABYTE,1151.99,GIGABYTE AORUS GeForce RTX 2080 SUPER 8GB GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card GV-N208SAORUS-8GC,0
AMD,2199.99,AMD Radeon Instinct MI60 32GB HBM2 Graphics Accelerator Mining Card 80MH @ 160W,0
MSI,109.97,MSI GeForce GT 1030 2GB DDR4 PCI Express 3.0 x16 (Uses x4) Low Profile Video Card GT 1030 2GD4 LP OC,49.99
MSI,549.99,MSI Radeon RX 480 4GB GDDR5 PCI Express 3.0 x16 ATX Video Card Radeon RX 480 GAMING X 4G,0
VisionTek,75.59,Visiontek Radeon HD 5450 2GB DDR3 (DVI-I| HDMI| VGA)| 900356,0
GTCODESTAR,86,GIGABYTE GeForce GT 710 DirectX 12 GV-N710D3-2GL 1.0 2GB 64-Bit DDR3 PCI Express 2.0 x8 Low Profile Video Card,0
EVGA,404,EVGA 02G-P3-1569-KR GeForce GTX 560 Ti 2Win (Fermi) 2GB 512-bit GDDR5 PCI Express 2.0 x16 HDCP Ready Video Card,0
noyafa,75.98,GIGABYTE GeForce GT 710 DirectX 12 GV-N710D3-2GL REV2.0 2GB 64-Bit DDR3 Core Clock 954 MHz PCI Express 2.0 Low Profile Video Card,0
MSI,74.95,MSI GeForce GT 710 1GB DDR3 PCI Express 2.0 x16 Video Card GT 710 1GD3H LP-R,0
GIGABYTE,379.99,GIGABYTE GeForce GTX 1660 6GB GDDR5 PCI Express 3.0 x16 ATX Video Card GV-N1660OC-6GD,49.99
MSI,NULLNULL,MSI Radeon RX 5700 XT 8GB GDDR6 PCI Express 4.0 CrossFireX Support Video Card RX 5700 XT GAMING X,65
MSI,70.05,MSI GeForce GT 730 DirectX 12 N730-2GD3V3 2GB 128-Bit DDR3 PCI Express 2.0 x16 HDCP Ready ATX Video Card,0
Sapphire Tech,69.99,SAPPHIRE Radeon HD 5670 (Redwood) 512MB DDR5 PCI Express 2.0 x16 CrossFireX Support Video Card w/ATI Eyefinity 100287L,0
ASUS,474.72,ASUS GeForce GTX 980 4GB GDDR5 PCI Express 3.0 SLI Support Video Card STRIX-GTX980-DC2OC-4GD5,0
EVGA,1391.39,EVGA GeForce GTX 1080 Ti FE 11GB GDDR5X PCI Express 3.0 SLI Support FOUNDERS EDITION Video Card 11G-P4-6390-KR,0
EVGA,159.99,EVGA GeForce GTX 560 Ti (Fermi) 2GB GDDR5 PCI Express 2.0 x16 SLI Support Video Card 02G-P3-1568-KR,0
ASUS,1099.99,ASUS Dual GeForce RTX 2060 SUPER 8GB GDDR6 PCI Express 3.0 x16 ATX Video Card DUAL-RTX2060S-O8G-EVO-V2,45
GIGABYTE,204,GIGABYTE GeForce 8800 GT 512MB GDDR3 PCI Express 2.0 x16 SLI Support Video Card GV-NX88T512H-B,0
VisionTek,220.49,VisionTek Radeon 7750 SFF 2GB GDDR5 4M (4 x miniDP) (900798),0
MSI,515.79,MSI GeForce GTX 1060 6GB GDDR5 PCI Express 3.0 x16 Video Card MSI-GeForceGTX10606GTOC-RFB,0
ASUS,289.99,ASUS PH-GTX1050TI-4G GEFORCE GTX 1050TI 4GB PHOENIX,49.99
ASUS,NULLNULL,ASUS GeForce GTX 750 Ti 2GB GDDR5 PCI Express 3.0 Video Card GTX750TI-OC-2GD5,0
ASUS,195,ASUS ENGTX560 TI DCII/2DI/1GD5 GeForce GTX 560 Ti (Fermi) 1GB 256-Bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card Manufactured Recertified,12
Sapphire Tech,NULLNULL,SAPPHIRE Radeon HD 6970 2GB GDDR5 PCI Express 2.1 x16 CrossFireX Support Video Card with Eyefinity 100311-2SR,0
DELL,499.99,Custom Dell LED Lights Gaming PC - OptiPlex 9020 Tower Computer Desktop i7 4770 3.40 GHz 16GB DDR3 RAM 1TB SSD NVIDIA GeForce GT 1030 2GB Win 10 Pro WIFI| HAJAAN HC510 Keyboard & Mouse HDMI - Refurb,0
ASUS,399,ASUS GeForce GTX 1050 Ti 4GB GDDR5 PCI Express 3.0 Video Card DUAL-GTX1050TI-O4G,0
NULL,1324.97,Periphio Phantom Gaming PC Tower Desktop Computer| Intel Quad Core i7 3.3GHz| 16GB RAM| 500GB SSD + 1TB 7200 RPM HDD| Windows 10| GTX 1660 Super 6GB Graphics Card| HDMI| Wi-Fi,0
MAXSUN,57.97,MAXSUN GeForce GT 710 DirectX 12 GT 710 HHII2G 2GB 64-Bit DDR3 PCI Express 2.0 x16 Video Card HDMI+DVI+VGA,0
VisionTek,222.09,VISIONTEK 901278 RADEON RX560 4GB GDDR5 4M,0
ASUS,943.33,ASUS Cerberus GeForce GTX 1070 Ti 8GB GDDR5 PCI Express 3.0 Video Card CERBERUS-GTX1070TI-A8G-GAMING,0
ASUS,179.99,ASUS GeForce GTX 750 Ti 2GB GDDR5 PCI Express 3.0 Video Card STRIX-GTX750TI-OC-2GD5,49.99
GIGABYTE,1006.5,GIGABYTE GeForce RTX 2080 8GB GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card GV-N2080GAMING OC-8GC,0
ASUS,399.99,ASUS GeForce GTX 980 4GB GDDR5 PCI Express 3.0 SLI Support Video Card STRIX-GTX980-DC2OC-4GD5,65
PowerColor,953.22,PowerColor RED DEVIL Golden Radeon RX 580 8GB GDDR5 PCI Express 3.0 CrossFireX Support ATX Video Card AXRX 580 8GBD5-3DHG/OC,0
GIGABYTE,163.66,GIGABYTE GV-N65TOC-2GI GeForce GTX 650 Ti 2GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Video Card Manufactured Recertified,0
NULL,359.99,SZMZ GeForce GTX 960 DirectX 12 GTX 960 GAMING 4G 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,0
DELL,175,DELL GeForce GTX 745 (OEM) TC2P0 4GB DDR3 Video Card,12
XFX,NULLNULL,XFX Radeon RX 570 Black Edition DirectX 12 RX-570P8DBD6 8GB 256-Bit DDR5 PCI Express 3.0 CrossFireX Support Video Card,0
ASUS,288,ASUS GeForce GTX 690 4GB GDDR5 PCI Express 3.0 x16 SLI Support Video Card GTX690-4GD5,10
HP,136,HP AMD Radeon R7 430 2GB GDDR5 2xDP L39871-001 5JW82AA 3MQ82AA,11
ASUS,799.99,ASUS GeForce GTX 1070Ti 8GB STRIX DDR5 ROG-STRIX-GTX1070TI-8G-GAMING Video Card GPU,0
HP,62.24,Quadro K420 818244-001 HP Nvidia 2GB Displayport DVI PCI-EXPRESS 2.0 Video Card 818870-001 PCI-EXPRESS Video Cards,0
HP,2099.99,HP OMEN - 30L Gaming Desktop - AMD Ryzen 7 - 16GB Memory - NVIDIA® GeForce RTX™ 3060 Ti - 2TB SSD - Shadow Black PC Computer GT13-1194,0
GIGABYTE,NULLNULL,GIGABYTE Radeon RX 5500 XT 4GB GDDR6 PCI Express 4.0 x16 ATX Video Card GV-R55XTOC-4GD,0
GIGABYTE,189.81,GIGABYTE GeForce GT 1030 2GB GDDR5 ATX Video Cards                                                  GV-N1030OC-2GI,0
XFX,269,XFX GeForce GTX 285 1GB GDDR3 PCI Express 2.0 x16 SLI Support Video Card GX285NZDFF,13.5
MSI,430,MSI GeForce GTX 950 2GB GDDR5 PCI Express 3.0 x16 SLI Support ATX ARMOR 2X Video Card GTX 950 2GD5T OC,0
CLX,2699.99,CLX SET VR-Ready Gaming Desktop - Liquid Cooled AMD Ryzen 9 3900X 3.8GHz 12-Core Processor| 32GB DDR4 Memory| GeForce RTX 3060 Ti 8GB GDDR6 Graphics| 960GB SSD| 4TB HDD| WiFi| Windows 10 Home 64-bit,0
MSI,NULLNULL,MSI RX 570 4GB ARMOR  Video Card SHIPS FROM USA,54
GIGABYTE,320,GIGABYTE Radeon RX 560 4GB GDDR5 CrossFireX Support ATX Video Card GV-RX560GAMING OC-4GD,54
GIGABYTE,2155,GIGABYTE NVIDIA GeForce RTX 2080 TI TURBO OC 11GB (Rev. 2.0) GDDR6 HDMI/3DisplayPort/USB Type-C PCI-Express Video Card,0
GIGABYTE,720.87,GIGABYTE AORUS GeForce RTX 2060 6GB GDDR6 PCI Express 3.0 x16 ATX Video Card GV-N2060AORUS X-6GC,45
MSI,385,MSI Radeon RX 570 4GB GDDR5 PCI Express x16 CrossFireX Support ATX Video Card RADEON RX 570 ARMOR 4G OC,54
XFX,1150,XFX RX Vega 56 8GB Video Cards| RX-VEGALDFF6,0
GIGABYTE,271.19,GIGABYTE GeForce GTX 1050 3GB GDDR5 PCI Express 3.0 x16 Low Profile Video Card GV-N1050OC-3GL,0
Biostar,237.99,Biostar OC Gaming Radeon RX 560 4GB GDDR5 128-Bit DirectX 12 PCI Express 3.0 x16| DVI-D Dual Link| HDMI| DisplayPort and Vortex Cooling Fan,0
PNY Technologies  Inc.,135,NVIDIA Quadro FX 1800 by PNY 768MB GDDR3 DDR3 PCI Express Gen 2 x16 DVI-I DL and Dual DisplayPort OpenGL| Direct X| CUDA| and OpenCL Profesional Graphics Board| VCQFX1800-PCIE-PB,0
PNY Technologies  Inc.,67.99,PNY NVIDIA NVS 300 x16 DVI and VGA Display Video Card Business Graphics Board,0
ZOTAC,NULLNULL,ZOTAC ZT-70406-10P G-SYNC Support GeForce GTX 760 4GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card,0
ASUS,2134.99,ASUS ROG Strix Gaming Desktop| AMD 8-Core Ryzen 7 5800X (Beat i7-11700K)| GeForce RTX 3070 8GB| 32GB RAM| 512GB SSD+1TB HDD| USB-C| HDMI/DP/DVI/VGA| RJ45| WiFi| RGB| Mytrix HDMI 2.1 Cable| Win 10,0
NVIDIA,604,NVIDIA Quadro 6000 VCQ6000-PB 6GB 384-bit GDDR5 PCI Express 2.0 x16 Workstation Video Card,0
MSI,504,MSI Radeon R9 380 2GB GDDR5 PCI Express 3.0 x16 CrossFireX Support ATX Video Card R9 380 2GD5T OC,0
EVGA,124.99,EVGA GeForce GTX 650 1GB GDDR5 PCI Express 3.0 x16 Video Card 01G-P4-2650-KR,0
EVGA,119.99,EVGA GeForce GT 640 2GB DDR3 PCI Express 3.0 x16 Video Card 02G-P4-2643-KR,0
MSI,131.11,MSI N750TI-2GD5/OC G-SYNC Support GeForce GTX 750 Ti 2GB 128-Bit GDDR5 PCI Express 3.0 Video Card,0
MSI,78.91,MSI GeForce GT 710 2GB DDR3 PCI Express 2.0 Low Profile Video Card GT 710 2GD3H LP,0
ASUS,239.99,ASUS GeForce GTX 950 2GB GDDR5 PCI Express 3.0 Video Cards MINI-GTX950-2G,0
MSI,689.99,MSI Gaming Radeon RX 570 256-bit 8GB GDRR5 DirectX 12 VR Ready CFX Graphcis Card (RX 570 ARMOR 8G OC),0
NULL,414.99,GIGABYTE Radeon RX 570 4GB GDDR5 PCI Express 3.0 x16 CrossFireX Support ATX Video Card GV-RX570GAMING-4GD,0
GIGABYTE,1329.82,GIGABYTE GeForce RTX 2080 8GB GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card GV-N2080WF3OC-8GC,0
NULL,320.97,GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 PCI Express 3.0 x16 ATX Video Card GV-N105TG1 GAMING-4GD,0
GIGABYTE,297.99,GIGABYTE GA-970A-D3P (rev. 1.0) AM3+/AM3 AMD 970 SATA 6Gb/s USB 3.0 ATX AMD Motherboard,0
DELL,659.99,Gaming PC with RGB Lights - Dell OptiPlex Tower Computer Desktop i7 6th Gen Processor 3.40 GHz NVIDIA GeForce GT 1030 2GB 16GB RAM 1TB SSD Win 10 Pro WIFI| Free Headset| KB Mouse Combo| HDMI,0
EVGA,304,EVGA SuperClocked GeForce GTX 780 3GB GDDR5 PCI Express 3.0 SLI Support Video Card 03G-P4-2785-RX,0
GIGABYTE,NULLNULL,GIGABYTE GeForce RTX 2060 6GB GDDR6 PCI Express 3.0 x16 ATX Video Card GV-N2060GAMINGOC PRO-6GD Ver 2.0,45
PNY Technologies  Inc.,153.97,PNY GeForce FX 5500 128MB DDR PCI Video Card VCGFX55PPB,0
Skytech,1899.99,Skytech Gaming - Shiva Gaming Desktop - Intel Core i7-11700F - GeForce RTX 3060 12G - 1TB SSD - 16GB Memory - 240mm AIO - White ST-SHIVA-0205-B PC Computer,0
GIGABYTE,309.99,GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 PCI Express 3.0 x16 ATX Video Card GV-N105TG1 GAMING-4GD,0
NVIDIA,40.83,nVidia Quadro FX 580 512MB GDDR3 PCI-Express x16 Video Card Dell R784K,0
GIGABYTE,152.94,Gigabyte GeForce GTX 760 2GB Windforce GDDR5 GV-N760WF2OC-2GD Video Card GPU,0
PowerColor,NULLNULL,PowerColor RED DRAGON Radeon RX 580 8GB GDDR5 PCI Express 3.0 CrossFireX Support ATX Video Card AXRX 580 8GBD5-3DHDV2/OC,0
NULL,1689,Velztorm Tempix Custom Built Gaming Desktop PC White (Intel Core i5-10400F 6-Core| 16GB RAM| 1TB PCIe SSD + 2TB HDD (3.5)| NVIDIA GeForce GTX 1050 Ti| Wifi| Bluetooth| 5xUSB 3.0| 1xHDMI| Win 10 Home),0
NULL,12.49,ATI FireMV 2260 256MB GDDR2 SDRAM PCI Express x16 Desktop Video Card,0
EVGA,876,EVGA GeForce GTX 1070 GAMING| 08G-P4-5171-KR| 8GB GDDR5| ACX 3.0 & Black Edition Double LED lights overclocking game graphics double wind,0
ASUS,NULLNULL,ASUS GeForce GTX 980 Ti 6GB GDDR5 PCI Express 3.0 SLI Support Video Card STRIX-GTX980TI-DC3-6GD5-GAMING,65
ASUS,1235,ASUS ROG GeForce GTX 1080 Ti DirectX 12 ROG-STRIX-GTX1080TI-11G-GAMING 11GB 352-Bit GDDR5X HDCP Ready SLI Support Video Card,0
MSI,499.99,MSI GeForce GTX 1060 DirectX 12 GeForce GTX 1060 GAMING 6G 6GB 192-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready ATX Video Card,45
MSI,59.99,MSI GeForce GT 520 (Fermi) 1GB DDR3 PCI Express 2.0 x16 Low Profile Ready Video Card N520GT-MD1GD3/LP,0
GIGABYTE,209.99,GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 PCI Express 3.0 x16 Low Profile Video Card GV-N105TOC-4GL,49.99
ASUS,NULLNULL,ASUS ROG Radeon RX Vega 64 8GB HBM2 PCI Express 3.0 Video Card STRIX-RXVEGA64-O8G-GAMING,65
MSI,755.7,MSI GeForce RTX 2060 DirectX 12 RTX 2060 GAMING Z 6G 6GB 192-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready Video Card,0
ASUS,1899.99,ASUS - ROG Gaming Desktop - AMD Ryzen 7 3700X - 16GB Memory - NVIDIA GeForce RTX 3060 - 1TB HDD + 256GB SSD PC Computer G15DK-BFR73060,0
ZOTAC,109.99,ZOTAC GeForce GT 730 2GB DDR5 PCI Express 2.0 x16 (x8 Lanes) Video Card ZT-71116-10L,49.99
GIGABYTE,1198,GIGABYTE TRX40 AORUS Xtreme (sTRX/AMD/TRX40/Fins-Array Heatsink/16+3 Phases Infineon Digital VRM/Gen 4 AIC with 4 X M.2 NVMe/Intel WiFi 6/Intel Dual 10GbE LAN/XL-ATX/Motherboard),0
Lenovo,1839.99,Lenovo - Legion Tower 5 AMD Gaming Desktop - AMD Ryzen 7-5700G - 16GB Memory - NVIDIA GeForce RTX 3060 - 512GB SSD + 1TB HDD - Raven Black| PC Computer 90RB001LUS,0
GIGABYTE,169.6,Gigabyte GeForce GTX 1050 2GB Ultra Durable Single Fan GDDR5 GV-N1050D5-2GD Video Card GPU,49.99
MSI,704,MSI Radeon RX 570 4GB GDDR5 PCI Express x16 CrossFireX Support ATX Video Card RX 570 GAMING X 4G,0
GIGABYTE,1188.13,GIGABYTE GeForce RTX 2070 SUPER 8GB GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card GV-N207SGAMING OC-8GD,0
Sapphire Tech,NULLNULL,Sapphire PULSE Radeon RX 570 4GB GDDR5 PCI-E Dual HDMI / DVI-D / Dual DP OC w/ Backplate (UEFI)| 100412P4GOCL,45
GIGABYTE,788.99,GIGABYTE GeForce GTX 1660 SUPER 6GB GDDR6 PCI Express 3.0 x16 ATX Video Card GV-N166SGAMING-6GD,49.99
MSI,134.99,MSI GeForce GT 1030 2GB GDDR5 PCI Express 3.0 x16 (Uses x4) Low Profile Video Card GT 1030 2G LP OC,49.99
DELL,16.99,New Dell Inspiron 1720 Series Nvidia GeForce GS 8400M 128MB DDR2 Video Card With Heatsink YY636 N43-02 FP363 CN-0FP363,0
MSI,228.38,MSI GeForce GTX 960 DirectX 12 GTX 960 GAMING 2G 2GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,49.99
MSI,1839.99,MSI GeForce RTX 2080 8GB GDDR6 PCI Express 3.0 x16 SLI Support Video Card RTX 2080 VENTUS 8G,0
Sapphire Tech,999.99,SAPPHIRE Radeon RX Vega 64 8GB HBM2 PCI Express 3.0 CrossFireX Support Video Card 21275-03-20G,0
EVGA,119.99,EVGA 01G-P3-1284-AR GeForce GTX 280 SSC Edition 1GB 512-bit GDDR3 PCI Express 2.0 x16 HDCP Ready SLI Supported Video Card,0
GIGABYTE,75.77,GIGABYTE GeForce GT 730 2GB GDDR5 PCI Express 2.0 x8 Video Card GV-N730D5-2GL,0
NULL,2068.48,COLORFUL GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 x16 Video Card RTX 3080 Ti NB,49.99
EVGA,287.98,EVGA GeForce GTX 690 DirectX 11 04G-P4-2692-KR 4GB 512-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,0
CLX,2399.99,CLX SET VR-Ready Gaming Desktop - Liquid Cooled Intel Core i7 10700KF 3.8GHz 8-Core Processor| 32GB DDR4 Memory| GeForce RTX 3060 Ti 8GB GDDR6 Graphics| 960GB SSD| 4TB HDD| WiFi| Windows 10 Home,0
GIGABYTE,921.8,GIGABYTE GeForce RTX 2060 6GB GDDR6 PCI Express 3.0 x16 ATX Video Card GV-N2060WF2OC-6GD R2,0
MSI,56.99,MSI GeForce GT 730 2GB DDR3 PCI Express 2.0 ATX Video Card N730-2GD3V3,49.99
NVIDIA,304,EVGA NVIDIA GeForce GT 740 FTW 2GB GDDR5 2DVI/Mini HDMI PCI-Express Video Card,0
XFX,49.99,XFX GeForce 9400 GT 512MB DDR2 PCI Express 2.0 x16 Video Card PVT94GYHH2,0
GIGABYTE,789.99,GIGABYTE Radeon RX 5600 XT 6GB GDDR6 PCI Express 4.0 x16 ATX Video Card GV-R56XTWF2OC-6GD rev. 2.0,49.99
NULL,1999,Velztorm Marrox Custom Desktop White (AMD Ryzen 7 5800X 8-Core| 16GB RAM| 512GB PCIe SSD + 1TB  HDD| Radeon RX 6600 XT| Wifi| USB 3.2| HDMI| Win 10 Home),0
DELL,529.99,RGB Gaming Desktop with 24 Inch Monitor - Dell OptiPlex Tower Computer PC i5 Quad-Core Processor 16GB DDR3 RAM 256GB SSD 500GB HDD NVIDIA GeForce GT 1030 2GB Win 10 Pro WIFI HDMI,0
MSI,129.99,MSI GeForce GT 630 4GB DDR3 PCI Express 2.0 x16 Video Card N630GT-MD4GD3,0
NULL,1055.98,COLORFUL iGame GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 x16 Video Card RTX 3060 Ti Advanced OC LHR,49.99
GIGABYTE,99.91,GIGABYTE GV-N1030D5-2GL GeForce GT 1030 Low Profile 2G,49.99
NULL,35.01,FOR Dell CP309 Radeon HD2400 XT 256MB GDDR3 DMS-59 PCIe Low Profile Video Card,0
GIGABYTE,159.99,Gigabyte GeForce GTX 1050 2GB Ultra Durable Double Fan GDDR5 GV-N1050OC-2GD Video Card GPU,49.99
Sapphire Tech,204,SAPPHIRE Radeon R7 240 2GB DDR3 PCI Express 3.0 CrossFireX Support Video Card 100369-2GL,0
PNY Technologies  Inc.,635,PNY GeForce GTX 1060 6GB GDDR5 VCGGTX10606PB Video Card GPU,0
MSI,802.97,MSI GeForce GTX 1070 Ti DirectX 12 GTX 1070 Ti GAMING 8G 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,0
NULL,299,Biostar Gaming Radeon RX 550 4GB GDDR5 128-Bit DirectX 12 PCI Express 3.0 DVI-D Dual Link| HDMI| DisplayPor,0
XFX,119.99,XFX Core Edition Radeon R7 250 2GB DDR3 PCI Express 3.0 CrossFireX Support Low Profile Ready Video Card R7-250A-CLF4,0
ASUS,109.99,ASUS EAH5870/2DIS/1GD5/A Radeon HD 5870 (Cypress XT) 1GB 256-bit GDDR5 PCI Express 2.0 x16 HDCP Ready CrossFire Supported Video Card w/ATI Eyefinity,0
EVGA,74.99,EVGA GeForce GT 610 2GB DDR3 PCI Express 2.0 x16 Video Card 02G-P3-2617-KR,0
IPASON,2899.99,IPASON Gaming PC Desktop AMD Ryzen 7 5800X 3.80GHz| NVIDIA GeForce RTX 3070 Ti| 32GB DDR4 3600 RGB| 1TB NVMe Gen 4| 750W Gold PSU| 240MM AIO| 11AC WiFi| Windows 10 Home 64-bit,0
GIGABYTE,NULLNULL,GIGABYTE GeForce GTX 1080 Ti 11GB GDDR5X PCI Express 3.0 x16 ATX Video Card GV-N108TGAMING OC-11GD,45
NULL,779.99,HAJAAN BREEZE Gaming Desktop Tower PC - Intel Core i3-10100F Processor 3.6GHz| 16GB DDR4 RAM| 512GB NVMe SSD| Nvidia GeForce GT 1030 2GB| WIFI Windows 11 Pro,0
